estado,municipio,bioma,ano,mês,dia
MATO GROSSO,RIBEIRÃO CASCALHEIRA,Amazônia,2019,05,01
GOIÁS,SÃO MIGUEL DO ARAGUAIA,Cerrado,2019,05,01
PIAUÍ,RIACHO FRIO,Cerrado,2019,05,14
MARANHÃO,RIACHÃO,Cerrado,2019,05,17
BAHIA,TEOLÂNDIA,Mata Atlântica,2019,05,17
PARÁ,PARAGOMINAS,Amazônia,2019,05,13
MATO GROSSO,SANTA CRUZ DO XINGU,Amazônia,2019,05,13
TOCANTINS,PIUM,Cerrado,2019,05,13
MATO GROSSO,BRASNORTE,Amazônia,2019,05,11
ACRE,XAPURI,Amazônia,2019,05,10
PIAUÍ,CRISTALÂNDIA DO PIAUÍ,Cerrado,2019,05,10
TOCANTINS,RIO SONO,Cerrado,2019,05,10
TOCANTINS,PIUM,Cerrado,2019,05,15
MATO GROSSO,SANTA TEREZINHA,Cerrado,2019,05,15
MATO GROSSO,SÃO JOSÉ DO XINGU,Amazônia,2019,05,15
TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,2019,05,15
TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,2019,05,15
TOCANTINS,GURUPI,Cerrado,2019,05,15
TOCANTINS,CAMPOS LINDOS,Cerrado,2019,05,10
RIO DE JANEIRO,QUISSAMÃ,Mata Atlântica,2019,05,13
GOIÁS,FORMOSA,Cerrado,2019,05,13
GOIÁS,PLANALTINA,Cerrado,2019,05,13
GOIÁS,CABECEIRAS,Cerrado,2019,05,13
MINAS GERAIS,UNAÍ,Cerrado,2019,05,13
MINAS GERAIS,SÃO ROMÃO,Cerrado,2019,05,13
MINAS GERAIS,BUENÓPOLIS,Cerrado,2019,05,13
MINAS GERAIS,PATROCÍNIO,Cerrado,2019,05,13
MINAS GERAIS,FELIXLÂNDIA,Cerrado,2019,05,13
MINAS GERAIS,PRATINHA,Cerrado,2019,05,13
SÃO PAULO,LUÍS ANTÔNIO,Cerrado,2019,05,13
MATO GROSSO DO SUL,CORUMBÁ,Pantanal,2019,05,14
SÃO PAULO,NHANDEARA,Mata Atlântica,2019,05,14
MATO GROSSO,SAPEZAL,Cerrado,2019,05,10
MATO GROSSO,COMODORO,Cerrado,2019,05,10
RONDÔNIA,CABIXI,Amazônia,2019,05,10
TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,2019,05,13
TOCANTINS,CRISTALÂNDIA,Cerrado,2019,05,13
MATO GROSSO,SÃO JOSÉ DO XINGU,Amazônia,2019,05,13
TOCANTINS,SANTA RITA DO TOCANTINS,Cerrado,2019,05,13
TOCANTINS,CRIXÁS DO TOCANTINS,Cerrado,2019,05,13
MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,Amazônia,2019,05,13
TOCANTINS,DUERÉ,Cerrado,2019,05,13
TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,2019,05,13
RONDÔNIA,ALTO PARAÍSO,Amazônia,2019,05,10
TOCANTINS,GURUPI,Cerrado,2019,05,13
MATO GROSSO,SERRA NOVA DOURADA,Cerrado,2019,05,13
MATO GROSSO,QUERÊNCIA,Amazônia,2019,05,13
MATO GROSSO,RIBEIRÃO CASCALHEIRA,Amazônia,2019,05,13
TOCANTINS,ARAGUAÇU,Cerrado,2019,05,13
MATO GROSSO,ARAGUAIANA,Cerrado,2019,05,13
TOCANTINS,MIRANORTE,Cerrado,2019,05,13
TOCANTINS,CASEARA,Cerrado,2019,05,13
GOIÁS,NIQUELÂNDIA,Cerrado,2019,05,13
BAHIA,CAMAMU,Mata Atlântica,2019,05,01
BAHIA,SANTA MARIA DA VITÓRIA,Cerrado,2019,05,01
BAHIA,JABORANDI,Cerrado,2019,05,01
BAHIA,ANTÔNIO GONÇALVES,Caatinga,2019,05,01
BAHIA,MULUNGU DO MORRO,Caatinga,2019,05,01
PIAUÍ,REGENERAÇÃO,Caatinga,2019,05,16
MATO GROSSO,NOVO SANTO ANTÔNIO,Cerrado,2019,05,15
MATO GROSSO,BOM JESUS DO ARAGUAIA,Amazônia,2019,05,15
TOCANTINS,SUCUPIRA,Cerrado,2019,05,15
TOCANTINS,ARAGUAÇU,Cerrado,2019,05,15
MATO GROSSO,CAMPINÁPOLIS,Cerrado,2019,05,15
GOIÁS,CAMPOS VERDES,Cerrado,2019,05,15
MATO GROSSO,ÁGUA BOA,Cerrado,2019,05,15
MATO GROSSO,PARANATINGA,Cerrado,2019,05,15
PARÁ,CONCÓRDIA DO PARÁ,Amazônia,2019,05,15
MARANHÃO,AÇAILÂNDIA,Amazônia,2019,05,15
MARANHÃO,VILA NOVA DOS MARTÍRIOS,Amazônia,2019,05,15
PARÁ,MOJU,Amazônia,2019,05,15
BAHIA,ALAGOINHAS,Mata Atlântica,2019,05,16
BAHIA,ALAGOINHAS,Caatinga,2019,05,16
SERGIPE,PORTO DA FOLHA,Caatinga,2019,05,16
BAHIA,ANAGÉ,Caatinga,2019,05,14
MATO GROSSO,PARANATINGA,Cerrado,2019,05,16
MATO GROSSO,CLÁUDIA,Amazônia,2019,05,16
MATO GROSSO,SANTA CARMEM,Amazônia,2019,05,16
MATO GROSSO,BRASNORTE,Amazônia,2019,05,16
MATO GROSSO,ITANHANGÁ,Amazônia,2019,05,16
MATO GROSSO,FELIZ NATAL,Amazônia,2019,05,16
MATO GROSSO,RIBEIRÃO CASCALHEIRA,Amazônia,2019,05,16
MARANHÃO,BURITI,Cerrado,2019,05,20
BAHIA,BELMONTE,Mata Atlântica,2019,05,14
BAHIA,CARAVELAS,Mata Atlântica,2019,05,14
TOCANTINS,PORTO NACIONAL,Cerrado,2019,05,15
TOCANTINS,IPUEIRAS,Cerrado,2019,05,15
TOCANTINS,SANTA ROSA DO TOCANTINS,Cerrado,2019,05,15
TOCANTINS,NATIVIDADE,Cerrado,2019,05,15
RONDÔNIA,PARECIS,Amazônia,2019,05,16
RONDÔNIA,ESPIGÃO D'OESTE,Amazônia,2019,05,16
MATO GROSSO,JUÍNA,Amazônia,2019,05,16
MATO GROSSO,ARIPUANÃ,Amazônia,2019,05,16
TOCANTINS,ARRAIAS,Cerrado,2019,05,15
GOIÁS,SÃO DOMINGOS,Cerrado,2019,05,15
TOCANTINS,PRAIA NORTE,Cerrado,2019,05,15
RONDÔNIA,PORTO VELHO,Amazônia,2019,05,19
RONDÔNIA,PARECIS,Amazônia,2019,05,17
MATO GROSSO,TANGARÁ DA SERRA,Cerrado,2019,05,17
RORAIMA,ALTO ALEGRE,Amazônia,2019,05,14
MATO GROSSO,BARRA DO GARÇAS,Cerrado,2019,05,16
GOIÁS,BOM JARDIM DE GOIÁS,Cerrado,2019,05,16
MATO GROSSO DO SUL,JARDIM,Cerrado,2019,05,16
MATO GROSSO DO SUL,ANTÔNIO JOÃO,Cerrado,2019,05,16
MATO GROSSO DO SUL,SONORA,Pantanal,2019,05,16
MATO GROSSO DO SUL,CORUMBÁ,Pantanal,2019,05,16
MATO GROSSO,VALE DE SÃO DOMINGOS,Cerrado,2019,05,16
MATO GROSSO,NOVA CANAÃ DO NORTE,Amazônia,2019,05,19
MATO GROSSO,TABAPORÃ,Amazônia,2019,05,19
MATO GROSSO,FELIZ NATAL,Amazônia,2019,05,19
TOCANTINS,MARIANÓPOLIS DO TOCANTINS,Cerrado,2019,05,19
MATO GROSSO,VILA BELA DA SANTÍSSIMA TRINDADE,Amazônia,2019,05,15
GOIÁS,SÃO JOÃO D'ALIANÇA,Cerrado,2019,05,15
BAHIA,ANAGÉ,Caatinga,2019,05,15
BAHIA,CÂNDIDO SALES,Mata Atlântica,2019,05,15
MINAS GERAIS,RIO PARDO DE MINAS,Mata Atlântica,2019,05,15
MINAS GERAIS,VÁRZEA DA PALMA,Cerrado,2019,05,15
MINAS GERAIS,GOVERNADOR VALADARES,Mata Atlântica,2019,05,15
RIO DE JANEIRO,TRÊS RIOS,Mata Atlântica,2019,05,15
RONDÔNIA,VILHENA,Amazônia,2019,05,16
MATO GROSSO,COMODORO,Amazônia,2019,05,16
GOIÁS,BARRO ALTO,Cerrado,2019,05,15
MINAS GERAIS,PRATA,Cerrado,2019,05,15
SÃO PAULO,GUARACI,Cerrado,2019,05,15
PARANÁ,QUERÊNCIA DO NORTE,Mata Atlântica,2019,05,15
PARANÁ,SANTA AMÉLIA,Mata Atlântica,2019,05,15
SÃO PAULO,IGARATÁ,Mata Atlântica,2019,05,06
MINAS GERAIS,JAÍBA,Cerrado,2019,05,06
MINAS GERAIS,ARINOS,Cerrado,2019,05,06
MINAS GERAIS,MINAS NOVAS,Cerrado,2019,05,06
MINAS GERAIS,UBERLÂNDIA,Cerrado,2019,05,06
PARÁ,PARAGOMINAS,Amazônia,2019,05,08
PARÁ,ULIANÓPOLIS,Amazônia,2019,05,08
MARANHÃO,AÇAILÂNDIA,Amazônia,2019,05,08
PARÁ,SÃO FÉLIX DO XINGU,Amazônia,2019,05,08
MINAS GERAIS,OURO PRETO,Mata Atlântica,2019,05,06
MINAS GERAIS,ALTO RIO DOCE,Mata Atlântica,2019,05,06
RIO DE JANEIRO,SÃO PEDRO DA ALDEIA,Mata Atlântica,2019,05,06
SÃO PAULO,SANTA ISABEL,Mata Atlântica,2019,05,06
AMAZONAS,BARREIRINHA,Amazônia,2019,05,09
TOCANTINS,LUZINÓPOLIS,Cerrado,2019,05,06
MARANHÃO,MIRADOR,Cerrado,2019,05,06
PIAUÍ,REGENERAÇÃO,Caatinga,2019,05,06
PARANÁ,PITANGA,Mata Atlântica,2019,05,06
PIAUÍ,MIGUEL ALVES,Cerrado,2019,05,10
ACRE,CRUZEIRO DO SUL,Amazônia,2019,05,10
MATO GROSSO,PEIXOTO DE AZEVEDO,Amazônia,2019,04,28
MATO GROSSO,TABAPORÃ,Amazônia,2019,04,28
MATO GROSSO,BRASNORTE,Cerrado,2019,04,28
MATO GROSSO,NOVA UBIRATÃ,Cerrado,2019,04,28
MATO GROSSO,SÃO JOSÉ DO RIO CLARO,Cerrado,2019,04,28
MATO GROSSO,CAMPO NOVO DO PARECIS,Cerrado,2019,04,28
MATO GROSSO,SANTA TEREZINHA,Cerrado,2019,05,02
MATO GROSSO,ITAÚBA,Amazônia,2019,05,02
MATO GROSSO,TABAPORÃ,Amazônia,2019,05,02
MATO GROSSO,JUARA,Amazônia,2019,05,02
MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,Amazônia,2019,05,02
MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,Cerrado,2019,05,02
TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,2019,05,02
PARÁ,SÃO FÉLIX DO XINGU,Amazônia,2019,05,02
PARÁ,SANTANA DO ARAGUAIA,Amazônia,2019,05,02
ACRE,TARAUACÁ,Amazônia,2019,05,08
PARANÁ,BOA ESPERANÇA,Mata Atlântica,2019,05,07
GOIÁS,ACREÚNA,Cerrado,2019,05,02
RORAIMA,RORAINÓPOLIS,Amazônia,2019,04,28
RORAIMA,CANTÁ,Amazônia,2019,04,28
RORAIMA,IRACEMA,Amazônia,2019,04,28
SÃO PAULO,CAPÃO BONITO,Mata Atlântica,2019,05,02
RIO GRANDE DO SUL,PAVERAMA,Mata Atlântica,2019,05,02
RIO GRANDE DO SUL,CAPELA DE SANTANA,Pampa,2019,05,02
RIO GRANDE DO SUL,PORTO ALEGRE,Pampa,2019,05,02
RIO GRANDE DO SUL,ENCRUZILHADA DO SUL,Pampa,2019,05,02
RIO GRANDE DO SUL,MOSTARDAS,Pampa,2019,05,02
RONDÔNIA,JARU,Amazônia,2019,05,07
SÃO PAULO,SÃO BERNARDO DO CAMPO,Mata Atlântica,2019,05,13
GOIÁS,IACIARA,Cerrado,2019,05,07
MINAS GERAIS,ITAMARANDIBA,Mata Atlântica,2019,05,07
RONDÔNIA,SÃO MIGUEL DO GUAPORÉ,Amazônia,2019,05,08
RONDÔNIA,PORTO VELHO,Amazônia,2019,05,08
ACRE,XAPURI,Amazônia,2019,05,08
TOCANTINS,PEIXE,Cerrado,2019,05,08
MARANHÃO,CAROLINA,Cerrado,2019,05,08
TOCANTINS,PALMEIRANTE,Cerrado,2019,05,08
MARANHÃO,BALSAS,Cerrado,2019,05,08
TOCANTINS,ITAPIRATINS,Cerrado,2019,05,08
TOCANTINS,TUPIRAMA,Cerrado,2019,05,08
TOCANTINS,LIZARDA,Cerrado,2019,05,08
TOCANTINS,PEDRO AFONSO,Cerrado,2019,05,08
TOCANTINS,RIO SONO,Cerrado,2019,05,08
TOCANTINS,TOCANTÍNIA,Cerrado,2019,05,08
PIAUÍ,CRISTALÂNDIA DO PIAUÍ,Cerrado,2019,05,08
BAHIA,FORMOSA DO RIO PRETO,Cerrado,2019,05,08
BAHIA,WANDERLEY,Cerrado,2019,05,08
BAHIA,MUQUÉM DO SÃO FRANCISCO,Cerrado,2019,05,08
MATO GROSSO,MIRASSOL D'OESTE,Amazônia,2019,04,30
GOIÁS,MONTE ALEGRE DE GOIÁS,Cerrado,2019,05,08
GOIÁS,NOVA ROMA,Cerrado,2019,05,08
RORAIMA,RORAINÓPOLIS,Amazônia,2019,04,30
PARANÁ,CAMPO LARGO,Mata Atlântica,2019,05,09
RORAIMA,CANTÁ,Amazônia,2019,04,30
RORAIMA,ALTO ALEGRE,Amazônia,2019,04,30
TOCANTINS,ARAGUAÇU,Cerrado,2019,05,08
BAHIA,JABORANDI,Cerrado,2019,05,08
GOIÁS,SÃO JOÃO D'ALIANÇA,Cerrado,2019,05,08
MARANHÃO,PARNARAMA,Cerrado,2019,05,08
PIAUÍ,CRISTINO CASTRO,Cerrado,2019,05,08
PARÁ,SANTANA DO ARAGUAIA,Amazônia,2019,05,08
MINAS GERAIS,CRISTÁLIA,Cerrado,2019,05,08
SÃO PAULO,BROTAS,Cerrado,2019,05,08
MINAS GERAIS,MONTE AZUL,Caatinga,2019,05,08
MATO GROSSO,SÃO JOSÉ DO XINGU,Amazônia,2019,04,30
TOCANTINS,PIUM,Cerrado,2019,04,30
TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,2019,04,30
MATO GROSSO,NOVA MARINGÁ,Amazônia,2019,04,30
MATO GROSSO,BRASNORTE,Amazônia,2019,04,30
MATO GROSSO,RIBEIRÃO CASCALHEIRA,Amazônia,2019,04,30
MATO GROSSO,BRASNORTE,Cerrado,2019,04,30
MATO GROSSO,NOVA UBIRATÃ,Cerrado,2019,04,30
MATO GROSSO,PARANATINGA,Cerrado,2019,04,30
MATO GROSSO,NOVO MUNDO,Amazônia,2019,04,30
TOCANTINS,SÃO FÉLIX DO TOCANTINS,Cerrado,2019,05,19
TOCANTINS,MATEIROS,Cerrado,2019,05,19
TOCANTINS,GOIATINS,Cerrado,2019,05,19
AMAZONAS,NHAMUNDÁ,Amazônia,2019,05,07
AMAZONAS,URUCARÁ,Amazônia,2019,05,07
BAHIA,RODELAS,Caatinga,2019,05,07
ALAGOAS,MINADOR DO NEGRÃO,Caatinga,2019,05,07
MATO GROSSO,JUARA,Amazônia,2019,05,07
RONDÔNIA,PRIMAVERA DE RONDÔNIA,Amazônia,2019,05,07
MATO GROSSO,SAPEZAL,Cerrado,2019,05,07
MATO GROSSO,COMODORO,Cerrado,2019,05,07
MATO GROSSO,SAPEZAL,Cerrado,2019,05,07
MATO GROSSO,TANGARÁ DA SERRA,Cerrado,2019,05,07
MATO GROSSO,JUARA,Amazônia,2019,05,12
AMAZONAS,APUÍ,Amazônia,2019,05,07
RONDÔNIA,PORTO VELHO,Amazônia,2019,05,07
RONDÔNIA,CUJUBIM,Amazônia,2019,05,07
MATO GROSSO,JUÍNA,Cerrado,2019,05,09
RONDÔNIA,PIMENTEIRAS DO OESTE,Amazônia,2019,05,09
MATO GROSSO,TANGARÁ DA SERRA,Cerrado,2019,05,09
RIO GRANDE DO NORTE,APODI,Caatinga,2019,04,30
PERNAMBUCO,ITAÍBA,Caatinga,2019,04,30
RIO GRANDE DO SUL,ENCRUZILHADA DO SUL,Pampa,2019,04,30
TOCANTINS,PONTE ALTA DO TOCANTINS,Cerrado,2019,05,24
MARANHÃO,SUCUPIRA DO NORTE,Cerrado,2019,05,24
MATO GROSSO,SAPEZAL,Cerrado,2019,05,19
MATO GROSSO,TANGARÁ DA SERRA,Cerrado,2019,05,19
AMAZONAS,APUÍ,Amazônia,2019,05,19
TOCANTINS,GOIATINS,Cerrado,2019,05,24
TOCANTINS,CAMPOS LINDOS,Cerrado,2019,05,24
TOCANTINS,ITACAJÁ,Cerrado,2019,05,24
TOCANTINS,GUARAÍ,Cerrado,2019,05,24
TOCANTINS,SANTA MARIA DO TOCANTINS,Cerrado,2019,05,24
TOCANTINS,TOCANTÍNIA,Cerrado,2019,05,24
PIAUÍ,PARNAGUÁ,Cerrado,2019,05,24
TOCANTINS,PIUM,Cerrado,2019,05,17
BAHIA,FORMOSA DO RIO PRETO,Cerrado,2019,05,24
BAHIA,OUROLÂNDIA,Caatinga,2019,05,24
BAHIA,MORRO DO CHAPÉU,Caatinga,2019,05,24
BAHIA,BAIANÓPOLIS,Cerrado,2019,05,24
BAHIA,CORRENTINA,Cerrado,2019,05,24
BAHIA,GUANAMBI,Caatinga,2019,05,24
PIAUÍ,URUÇUÍ,Cerrado,2019,05,18
RIO GRANDE DO SUL,CANDIOTA,Pampa,2019,05,17
MATO GROSSO,CANARANA,Cerrado,2019,05,23
MATO GROSSO,GAÚCHA DO NORTE,Amazônia,2019,05,23
MATO GROSSO,SANTA RITA DO TRIVELATO,Cerrado,2019,05,23
MATO GROSSO,SÃO JOSÉ DO RIO CLARO,Cerrado,2019,05,23
MATO GROSSO,DIAMANTINO,Cerrado,2019,05,23
MARANHÃO,SANTA QUITÉRIA DO MARANHÃO,Cerrado,2019,05,24
MATO GROSSO,CANARANA,Cerrado,2019,05,20
MATO GROSSO,PEIXOTO DE AZEVEDO,Amazônia,2019,05,18
MATO GROSSO,CARLINDA,Amazônia,2019,05,18
MATO GROSSO,ALTA FLORESTA,Amazônia,2019,05,18
TOCANTINS,PIUM,Cerrado,2019,05,18
TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,2019,05,18
MATO GROSSO,LUCIARA,Cerrado,2019,05,18
TOCANTINS,DUERÉ,Cerrado,2019,05,18
MATO GROSSO,NOVA CANAÃ DO NORTE,Amazônia,2019,05,18
MATO GROSSO,TABAPORÃ,Amazônia,2019,05,18
MATO GROSSO,CLÁUDIA,Amazônia,2019,05,18
TOCANTINS,GURUPI,Cerrado,2019,05,18
MATO GROSSO,SINOP,Amazônia,2019,05,18
MATO GROSSO,SANTA CARMEM,Amazônia,2019,05,18
MATO GROSSO,JUARA,Amazônia,2019,05,18
MATO GROSSO,FELIZ NATAL,Amazônia,2019,05,18
MATO GROSSO,NOVO SANTO ANTÔNIO,Cerrado,2019,05,18
MATO GROSSO,NOVA MARINGÁ,Amazônia,2019,05,18
MATO GROSSO,TAPURAH,Cerrado,2019,05,18
MATO GROSSO,QUERÊNCIA,Amazônia,2019,05,18
MATO GROSSO,PARANATINGA,Amazônia,2019,05,18
MATO GROSSO,GAÚCHA DO NORTE,Amazônia,2019,05,18
MATO GROSSO,CANARANA,Cerrado,2019,05,18
MATO GROSSO,SANTA RITA DO TRIVELATO,Cerrado,2019,05,18
MATO GROSSO,DIAMANTINO,Cerrado,2019,05,18
MATO GROSSO,ARIPUANÃ,Amazônia,2019,05,18
MATO GROSSO,TANGARÁ DA SERRA,Cerrado,2019,05,18
TOCANTINS,SÃO FÉLIX DO TOCANTINS,Cerrado,2019,05,20
TOCANTINS,SÃO VALÉRIO,Cerrado,2019,05,20
MARANHÃO,SÃO FÉLIX DE BALSAS,Cerrado,2019,05,20
MARANHÃO,BALSAS,Cerrado,2019,05,20
TOCANTINS,GUARAÍ,Cerrado,2019,05,20
TOCANTINS,RECURSOLÂNDIA,Cerrado,2019,05,20
TOCANTINS,PEDRO AFONSO,Cerrado,2019,05,20
MATO GROSSO DO SUL,CORUMBÁ,Pantanal,2019,05,19
PIAUÍ,CRISTALÂNDIA DO PIAUÍ,Cerrado,2019,05,20
MATO GROSSO DO SUL,ANASTÁCIO,Cerrado,2019,05,19
GOIÁS,MINAÇU,Cerrado,2019,05,20
TOCANTINS,TOCANTÍNIA,Cerrado,2019,05,20
TOCANTINS,LAJEADO,Cerrado,2019,05,20
MATO GROSSO,NOVA CANAÃ DO NORTE,Amazônia,2019,05,23
MATO GROSSO,ALTA FLORESTA,Amazônia,2019,05,23
TOCANTINS,CRISTALÂNDIA,Cerrado,2019,05,23
MATO GROSSO,NOVA SANTA HELENA,Amazônia,2019,05,23
TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,2019,05,23
MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,Amazônia,2019,05,23
MATO GROSSO,TABAPORÃ,Amazônia,2019,05,23
MATO GROSSO,PORTO DOS GAÚCHOS,Amazônia,2019,05,23
MATO GROSSO,UNIÃO DO SUL,Amazônia,2019,05,23
MATO GROSSO,ITANHANGÁ,Amazônia,2019,05,23
MATO GROSSO,QUERÊNCIA,Amazônia,2019,05,23
MATO GROSSO,SANTA CARMEM,Amazônia,2019,05,23
MATO GROSSO,FELIZ NATAL,Amazônia,2019,05,23
TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,2019,05,23
MATO GROSSO,NOVA MARINGÁ,Amazônia,2019,05,23
MATO GROSSO,NOVO SANTO ANTÔNIO,Cerrado,2019,05,23
MATO GROSSO,NOVA MARINGÁ,Amazônia,2019,05,23
MATO GROSSO,NOVA UBIRATÃ,Amazônia,2019,05,23
MATO GROSSO,NOVA MUTUM,Cerrado,2019,05,23
BAHIA,ITABELA,Mata Atlântica,2019,05,24
MATO GROSSO,BARRA DO BUGRES,Amazônia,2019,05,18
SÃO PAULO,PRESIDENTE EPITÁCIO,Mata Atlântica,2019,05,18
PARANÁ,PORECATU,Mata Atlântica,2019,05,18
GOIÁS,SANTA RITA DO NOVO DESTINO,Cerrado,2019,05,18
GOIÁS,PIRENÓPOLIS,Cerrado,2019,05,18
MATO GROSSO DO SUL,PARAÍSO DAS ÁGUAS,Cerrado,2019,05,18
MARANHÃO,CAROLINA,Cerrado,2019,05,22
TOCANTINS,BABAÇULÂNDIA,Cerrado,2019,05,22
MARANHÃO,SAMBAÍBA,Cerrado,2019,05,22
MARANHÃO,BALSAS,Cerrado,2019,05,22
TOCANTINS,PALMEIRANTE,Cerrado,2019,05,22
TOCANTINS,GOIATINS,Cerrado,2019,05,22
TOCANTINS,ITACAJÁ,Cerrado,2019,05,22
TOCANTINS,BOM JESUS DO TOCANTINS,Cerrado,2019,05,22
TOCANTINS,LIZARDA,Cerrado,2019,05,22
PERNAMBUCO,BARREIROS,Mata Atlântica,2019,05,23
PERNAMBUCO,TAMANDARÉ,Mata Atlântica,2019,05,23
TOCANTINS,TOCANTÍNIA,Cerrado,2019,05,22
PIAUÍ,PARNAGUÁ,Cerrado,2019,05,22
BAHIA,SANTA RITA DE CÁSSIA,Cerrado,2019,05,22
BAHIA,CORRENTINA,Cerrado,2019,05,22
GOIÁS,CAVALCANTE,Cerrado,2019,05,22
GOIÁS,CAMPINAÇU,Cerrado,2019,05,22
GOIÁS,ALTO PARAÍSO DE GOIÁS,Cerrado,2019,05,22
BAHIA,PLANALTO,Mata Atlântica,2019,05,23
BAHIA,UNA,Mata Atlântica,2019,05,23
MINAS GERAIS,JOSÉ GONÇALVES DE MINAS,Cerrado,2019,05,23
MATO GROSSO,GAÚCHA DO NORTE,Amazônia,2019,05,20
PARÁ,SANTANA DO ARAGUAIA,Amazônia,2019,05,20
GOIÁS,NIQUELÂNDIA,Cerrado,2019,05,20
TOCANTINS,CASEARA,Cerrado,2019,05,20
PARÁ,SANTANA DO ARAGUAIA,Amazônia,2019,05,20
MATO GROSSO,SANTA CRUZ DO XINGU,Amazônia,2019,05,20
MATO GROSSO,CONFRESA,Amazônia,2019,05,20
TOCANTINS,PIUM,Cerrado,2019,05,20
MATO GROSSO,SÃO JOSÉ DO XINGU,Amazônia,2019,05,20
TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,2019,05,20
MATO GROSSO,CLÁUDIA,Amazônia,2019,05,20
TOCANTINS,GURUPI,Cerrado,2019,05,20
ALAGOAS,ATALAIA,Mata Atlântica,2019,05,25
MATO GROSSO,SANTA CARMEM,Amazônia,2019,05,20
MATO GROSSO,UNIÃO DO SUL,Amazônia,2019,05,20
MATO GROSSO,RONDOLÂNDIA,Amazônia,2019,05,21
MATO GROSSO,ALTO BOA VISTA,Amazônia,2019,05,20
TOCANTINS,CARIRI DO TOCANTINS,Cerrado,2019,05,20
TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,2019,05,20
MATO GROSSO,JUARA,Amazônia,2019,05,20
MATO GROSSO,IPIRANGA DO NORTE,Cerrado,2019,05,20
TOCANTINS,PEDRO AFONSO,Cerrado,2019,05,25
TOCANTINS,LIZARDA,Cerrado,2019,05,25
TOCANTINS,TOCANTÍNIA,Cerrado,2019,05,25
MATO GROSSO,ARIPUANÃ,Amazônia,2019,05,21
MATO GROSSO,NOVO SANTO ANTÔNIO,Cerrado,2019,05,20
MATO GROSSO,QUERÊNCIA,Amazônia,2019,05,20
MATO GROSSO,RIBEIRÃO CASCALHEIRA,Amazônia,2019,05,20
MATO GROSSO,FELIZ NATAL,Amazônia,2019,05,20
MATO GROSSO,NOVA UBIRATÃ,Amazônia,2019,05,20
TOCANTINS,LAGOA DO TOCANTINS,Cerrado,2019,05,27
MATO GROSSO,PARANATINGA,Amazônia,2019,05,20
TOCANTINS,SANTA TEREZA DO TOCANTINS,Cerrado,2019,05,27
TOCANTINS,MATEIROS,Cerrado,2019,05,27
TOCANTINS,ARRAIAS,Cerrado,2019,05,27
MARANHÃO,MIRADOR,Cerrado,2019,05,27
TOCANTINS,CAMPOS LINDOS,Cerrado,2019,05,27
MATO GROSSO,NOVO SÃO JOAQUIM,Cerrado,2019,05,23
TOCANTINS,ITACAJÁ,Cerrado,2019,05,27
MARANHÃO,BALSAS,Cerrado,2019,05,27
MATO GROSSO,PORTO ESTRELA,Cerrado,2019,05,23
TOCANTINS,MIRACEMA DO TOCANTINS,Cerrado,2019,05,27
TOCANTINS,TOCANTÍNIA,Cerrado,2019,05,27
MATO GROSSO,POXORÉU,Cerrado,2019,05,23
TOCANTINS,RIO SONO,Cerrado,2019,05,27
PIAUÍ,CRISTALÂNDIA DO PIAUÍ,Cerrado,2019,05,27
GOIÁS,ALTO PARAÍSO DE GOIÁS,Cerrado,2019,05,27
MATO GROSSO,SANTA CRUZ DO XINGU,Amazônia,2019,05,21
MATO GROSSO,SÃO JOSÉ DO XINGU,Amazônia,2019,05,21
MATO GROSSO,JUARA,Amazônia,2019,05,21
MATO GROSSO,NOVA MARINGÁ,Amazônia,2019,05,21
MATO GROSSO,FELIZ NATAL,Amazônia,2019,05,21
MATO GROSSO,NOVA UBIRATÃ,Amazônia,2019,05,21
MATO GROSSO,PARANATINGA,Amazônia,2019,05,21
MATO GROSSO,GAÚCHA DO NORTE,Amazônia,2019,05,21
MATO GROSSO,CAMPINÁPOLIS,Cerrado,2019,05,21
MARANHÃO,LORETO,Cerrado,2019,05,21
MARANHÃO,ALTO PARNAÍBA,Cerrado,2019,05,21
PIAUÍ,PARNAGUÁ,Cerrado,2019,05,21
BAHIA,SÃO DESIDÉRIO,Cerrado,2019,05,21
RONDÔNIA,PIMENTEIRAS DO OESTE,Amazônia,2019,05,24
MINAS GERAIS,TUPACIGUARA,Mata Atlântica,2019,05,24
GOIÁS,PADRE BERNARDO,Cerrado,2019,05,24
MINAS GERAIS,JANAÚBA,Cerrado,2019,05,24
BAHIA,BELMONTE,Mata Atlântica,2019,05,24
MINAS GERAIS,SERRANÓPOLIS DE MINAS,Cerrado,2019,05,24
